origin|month|delay_band|num_flights|avg_dep_delay|avg_arr_delay
FAI|2|medium|14|30.21|22.86
FAI|2|unknown|1|\N|\N
FAI|3|high|15|103.8|101.6
FAI|3|low|391|-6.56|-7.44
FAI|3|medium|40|26.48|21.78
FAI|3|unknown|4|\N|\N
FAI|4|high|8|185.63|187.25
FAI|4|low|333|-8.11|-13.47
FAI|4|medium|63|35.63|25.17
FAI|4|unknown|4|\N|\N
FAI|5|high|19|142.95|128.89
FAI|5|low|388|-7.03|-14.16
FAI|5|medium|64|28.41|18.28
FAI|5|unknown|2|\N|\N
FAI|6|high|29|157.38|152.17
FAI|6|low|452|-4.29|-7.71
FAI|6|medium|64|28.53|21.7
FAI|6|unknown|2|\N|\N
FAI|7|high|35|214.51|213.69
FAI|7|low|432|-3.69|-7.45
FAI|7|medium|103|29.7|21.3
FAI|7|unknown|11|\N|\N
FAI|8|high|22|129.64|120.91
FAI|8|low|456|-4.18|-10.53
FAI|8|medium|95|29.39|18.52
FAI|8|unknown|5|\N|\N
FAI|9|high|18|121.0|106.83
FAI|9|low|422|-5.71|-13.29
FAI|9|medium|71|26.34|6.77
FAI|9|unknown|1|\N|\N
FAI|10|high|9|319.33|341.63
FAI|10|low|340|-6.21|-6.79
FAI|10|medium|41|31.41|25.1
FAI|10|unknown|2|\N|\N
FAI|11|high|14|151.64|146.86
FAI|11|low|272|-4.17|-9.89
FAI|11|medium|25|25.4|12.48
FAI|11|unknown|3|\N|\N
FAI|12|high|15|149.07|147.53
FAI|12|low|271|-4.29|-6.78
FAI|12|medium|30|29.0|24.53
FAR|1|high|79|194.54|190.92
FAR|1|low|599|-4.14|-12.78
FAR|1|medium|81|33.77|28.28
FAR|1|unknown|19|\N|\N
FAR|2|high|46|248.5|235.41
FAR|2|low|684|-6.11|-19.0
FAR|2|medium|37|21.86|18.3
FAR|2|unknown|10|\N|\N
FAR|3|high|43|142.33|137.6
FAR|3|low|754|-5.82|-14.55
FAR|3|medium|58|30.64|17.19
FAR|3|unknown|9|\N|\N
FAR|4|high|38|144.58|139.03
FAR|4|low|724|-6.59|-13.18
FAR|4|medium|51|27.39|19.16
FAR|4|unknown|2|\N|\N
FAR|5|high|60|136.25|128.7
FAR|5|low|684|-4.87|-9.01
FAR|5|medium|72|32.78|34.34
FAR|5|unknown|6|\N|\N
FAR|6|high|102|178.65|176.96
FAR|6|low|654|-3.4|-4.9
FAR|6|medium|95|35.27|38.0
FAR|6|unknown|4|\N|\N
FAR|7|high|85|165.06|162.06
FAR|7|low|657|-4.08|-6.44
FAR|7|medium|112|30.69|29.61
FAR|7|unknown|5|\N|\N
FAR|8|high|69|175.84|172.88
FAR|8|low|690|-4.83|-6.5
FAR|8|medium|86|30.56|30.33
FAR|8|unknown|7|\N|\N
FAR|9|high|31|152.23|141.58
FAR|9|low|716|-6.25|-12.62
FAR|9|medium|65|29.22|24.12
FAR|9|unknown|2|\N|\N
FAR|10|high|45|105.87|99.09
FAR|10|low|768|-6.48|-15.8
FAR|10|medium|50|30.22|21.22
FAR|11|high|55|157.67|159.87
FAR|11|low|685|-3.99|-8.45
FAR|11|medium|86|31.53|28.74
FAR|11|unknown|8|\N|\N
FAR|12|high|110|243.54|243.44
FAR|12|low|656|-4.36|-8.0
FAR|12|medium|136|29.5|23.48
FAR|12|unknown|9|\N|\N
FAT|1|high|93|121.51|114.42
FAT|1|low|1043|-3.88|-8.57
FAT|1|medium|159|31.61|24.28
FAT|1|unknown|15|\N|\N
FAT|2|high|65|150.94|141.18
FAT|2|low|1062|-3.61|-9.01
FAT|2|medium|130|30.37|24.75
FAT|2|unknown|4|\N|\N
FAT|3|high|99|124.6|121.4
FAT|3|low|1157|-3.93|-8.54
FAT|3|medium|170|30.44|25.56
FAT|3|unknown|7|\N|\N
FAT|4|high|91|178.91|180.15
FAT|4|low|1109|-3.24|-7.55
FAT|4|medium|137|31.91|28.23
FAT|4|unknown|7|\N|\N
FAT|5|high|109|202.26|202.92
FAT|5|low|1154|-2.66|-6.72
FAT|5|medium|202|31.85|27.37
FAT|5|unknown|14|\N|\N
FAT|6|high|92|181.75|178.39
FAT|6|low|1160|-2.59|-6.12
FAT|6|medium|228|30.01|26.38
FAT|6|unknown|6|\N|\N
FAT|7|high|134|161.63|160.07
FAT|7|low|1116|-2.98|-7.08
FAT|7|medium|207|31.7|29.78
FAT|7|unknown|18|\N|\N
FAT|8|high|104|132.2|132.0
FAT|8|low|1278|-3.74|-6.94
FAT|8|medium|146|30.74|25.55
FAT|8|unknown|8|\N|\N
FAT|9|high|63|128.57|128.45
FAT|9|low|1294|-4.13|-8.77
FAT|9|medium|139|31.41|26.06
FAT|9|unknown|1|\N|\N
FAT|10|high|60|156.67|158.53
FAT|10|low|1455|-3.81|-8.91
FAT|10|medium|143|29.57|25.87
FAT|10|unknown|5|\N|\N
FAT|11|high|82|190.62|192.51
FAT|11|low|1284|-3.68|-8.3
FAT|11|medium|160|30.43|25.75
FAT|11|unknown|11|\N|\N
FAT|12|high|167|172.29|172.02
FAT|12|low|1100|-2.26|-7.11
FAT|12|medium|268|31.67|28.42
FAT|12|unknown|10|\N|\N
FAY|1|high|15|153.53|158.67
FAY|1|low|140|-4.16|-10.51
FAY|1|medium|13|27.54|22.42
FAY|1|unknown|3|\N|\N
FAY|2|high|2|194.0|158.0
FAY|2|low|141|-4.69|-17.49
FAY|2|medium|14|28.21|18.57
FAY|3|high|9|125.78|115.56
FAY|3|low|113|-5.41|-12.41
FAY|3|medium|17|29.71|35.88
FAY|4|high|2|456.5|466.0
FAY|4|low|108|-3.34|-9.34
FAY|4|medium|11|22.55|11.82
FAY|5|high|19|146.16|142.26
FAY|5|low|121|-2.34|-7.4
FAY|5|medium|5|30.2|27.4
FAY|5|unknown|1|\N|\N
FAY|6|high|10|214.0|214.0
FAY|6|low|189|-6.96|-14.86
FAY|6|medium|11|26.91|19.36
FAY|6|unknown|2|\N|\N
FAY|7|high|17|171.18|173.24
FAY|7|low|110|-4.75|-11.81
FAY|7|medium|11|26.82|38.64
FAY|7|unknown|7|\N|\N
FAY|8|high|15|151.13|162.92
FAY|8|low|143|-4.88|-4.99
FAY|8|medium|9|26.89|29.89
FAY|8|unknown|2|\N|\N
FAY|9|high|23|313.52|319.09
FAY|9|low|233|-6.39|-4.62
FAY|9|medium|26|32.73|32.19
FAY|9|unknown|2|\N|\N
FAY|10|high|20|225.9|214.75
FAY|10|low|273|-5.48|-3.73
FAY|10|medium|22|28.0|19.09
FAY|11|high|11|259.09|247.91
FAY|11|low|166|-5.1|-10.49
FAY|11|medium|12|25.5|16.5
FAY|12|high|11|181.55|168.0
FAY|12|low|170|-3.28|-11.72
FAY|12|medium|21|34.52|26.76
FCA|1|high|43|167.81|161.37
FCA|1|low|258|-2.51|-4.12
FCA|1|medium|41|33.24|34.8
FCA|1|unknown|25|\N|\N
FCA|2|high|13|181.08|184.0
FCA|2|low|323|-3.46|-4.36
FCA|2|medium|22|34.64|42.82
FCA|2|unknown|6|\N|\N
FCA|3|high|10|217.7|208.0
FCA|3|low|334|-3.02|-7.97
FCA|3|medium|18|28.67|16.17
FCA|3|unknown|5|\N|\N
FCA|4|high|6|202.17|202.83
FCA|4|low|258|-4.54|-9.56
FCA|4|medium|29|33.93|23.83
FCA|4|unknown|2|\N|\N
FCA|5|high|25|160.12|148.12
FCA|5|low|310|-3.8|-9.09
FCA|5|medium|39|34.0|25.44
FCA|6|high|47|207.13|199.83
FCA|6|low|586|-3.3|-9.27
FCA|6|medium|84|32.02|24.17
FCA|6|unknown|1|\N|\N
FCA|7|high|84|173.58|172.65
FCA|7|low|660|-3.1|-6.82
FCA|7|medium|115|29.48|22.69
FCA|7|unknown|13|\N|\N
FCA|8|high|59|193.54|187.69
FCA|8|low|667|-2.71|-5.67
FCA|8|medium|107|29.95|31.33
FCA|9|high|18|132.83|129.83
FCA|9|low|475|-2.99|-8.49
FCA|9|medium|40|30.48|20.4
FCA|10|high|8|208.5|197.38
FCA|10|low|365|-5.03|-11.59
FCA|10|medium|23|29.13|17.3
FCA|11|high|9|181.0|189.63
FCA|11|low|274|-5.76|-8.15
FCA|11|medium|19|37.89|54.16
FCA|12|high|28|180.29|169.43
FCA|12|low|346|-5.07|-13.6
FCA|12|medium|38|32.5|24.5
FLG|1|high|17|223.12|226.82
FLG|1|low|139|-6.68|-6.05
FLG|1|medium|13|35.23|44.15
FLG|2|high|16|156.0|157.69
FLG|2|low|148|-6.8|-11.97
FLG|2|medium|14|36.36|32.86
FLG|2|unknown|2|\N|\N
FLG|3|high|18|285.22|290.72
FLG|3|low|156|-6.16|-8.66
FLG|3|medium|11|47.09|49.64
FLG|3|unknown|2|\N|\N
FLG|4|high|12|112.25|106.83
FLG|4|low|192|-6.93|-8.65
FLG|4|medium|9|28.0|29.0
FLG|4|unknown|1|\N|\N
FLG|5|high|15|151.07|151.47
FLG|5|low|207|-7.08|-9.2
FLG|5|medium|7|25.29|9.5
FLG|5|unknown|2|\N|\N
FLG|6|high|22|216.86|194.8
FLG|6|low|181|-6.59|-7.46
FLG|6|medium|23|33.83|33.39
FLG|7|high|7|154.14|157.71
FLG|7|low|221|-7.0|-7.54
FLG|7|medium|7|39.71|34.0
FLG|8|high|6|177.5|177.67
FLG|8|low|208|-8.5|-8.2
FLG|8|medium|11|36.09|31.0
FLG|9|high|9|266.44|261.44
FLG|9|low|190|-7.58|-9.33
FLG|9|medium|9|39.44|39.78
FLG|10|high|39|171.49|171.77
FLG|10|low|245|-7.0|-10.78
FLG|10|medium|31|36.77|30.03
FLG|11|high|39|165.38|140.95
FLG|11|low|216|-7.06|-10.23
FLG|11|medium|44|34.05|33.3
FLG|12|high|19|240.79|234.26
FLG|12|low|249|-7.3|-12.04
FLG|12|medium|18|34.67|30.72
FLG|12|unknown|2|\N|\N
FLL|1|high|1326|139.43|134.9
FLL|1|low|8221|-1.32|-8.3
FLL|1|medium|2827|31.53|25.55
FLL|1|unknown|288|\N|\N
FLL|2|high|1007|139.78|133.82
FLL|2|low|8968|-2.12|-5.05
FLL|2|medium|2117|30.68|26.34
FLL|2|unknown|60|\N|\N
FLL|3|high|1863|145.87|144.71
FLL|3|low|8955|-1.73|-5.27
FLL|3|medium|2809|33.04|29.97
FLL|3|unknown|174|\N|\N
FLL|4|high|1050|142.02|137.63
FLL|4|low|9293|-2.63|-7.78
FLL|4|medium|1872|31.19|25.26
FLL|4|unknown|100|\N|\N
FLL|5|high|1269|135.48|135.51
FLL|5|low|8393|-2.11|-5.3
FLL|5|medium|2081|31.5|30.07
FLL|5|unknown|103|\N|\N
FLL|6|high|1165|136.08|134.29
FLL|6|low|7260|-1.54|-6.83
FLL|6|medium|2042|33.01|29.17
FLL|6|unknown|327|\N|\N
FLL|7|high|1430|136.57|132.98
FLL|7|low|7044|-1.56|-7.46
FLL|7|medium|2272|32.46|29.09
FLL|7|unknown|236|\N|\N
FLL|8|high|1334|141.66|139.33
FLL|8|low|6666|-1.68|-6.88
FLL|8|medium|2057|32.07|30.17
FLL|8|unknown|283|\N|\N
FLL|9|high|532|126.5|125.85
FLL|9|low|7153|-3.07|-6.87
FLL|9|medium|1314|30.9|30.19
FLL|9|unknown|42|\N|\N
FLL|10|high|447|134.52|126.82
FLL|10|low|8312|-3.27|-9.57
FLL|10|medium|1133|29.75|23.29
FLL|10|unknown|101|\N|\N
FLL|11|high|453|133.85|128.64
FLL|11|low|9231|-3.53|-11.08
FLL|11|medium|1185|30.43|22.56
FLL|11|unknown|9|\N|\N
FLL|12|high|1146|127.91|123.81
FLL|12|low|8943|-1.98|-8.86
FLL|12|medium|2161|31.57|25.43
FLL|12|unknown|52|\N|\N
FNT|1|high|18|246.17|244.89
FNT|1|low|165|-5.62|-5.02
FNT|1|medium|29|29.86|41.59
FNT|1|unknown|12|\N|\N
FNT|2|high|14|110.71|103.21
FNT|2|low|244|-5.16|-13.58
FNT|2|medium|27|30.04|20.15
FNT|2|unknown|1|\N|\N
FNT|3|high|29|128.79|126.38
FNT|3|low|314|-6.01|-15.69
FNT|3|medium|32|31.97|34.69
FNT|3|unknown|2|\N|\N
FNT|4|high|18|226.89|217.56
FNT|4|low|242|-8.25|-20.86
FNT|4|medium|23|32.52|23.57
FNT|4|unknown|2|\N|\N
FNT|5|high|29|193.66|190.41
FNT|5|low|194|-6.78|-8.52
FNT|5|medium|31|30.0|26.77
FNT|5|unknown|9|\N|\N
FNT|6|high|25|178.56|170.96
FNT|6|low|189|-4.75|-7.97
FNT|6|medium|20|30.9|21.35
FNT|6|unknown|1|\N|\N
FNT|7|high|35|234.6|232.89
FNT|7|low|202|-4.12|-6.42
FNT|7|medium|17|32.65|34.12
FNT|7|unknown|2|\N|\N
FNT|8|high|31|160.55|172.94
FNT|8|low|190|-5.34|-7.75
FNT|8|medium|22|36.32|33.95
FNT|8|unknown|3|\N|\N
FNT|9|high|20|113.1|105.35
FNT|9|low|196|-4.34|-7.61
FNT|9|medium|30|31.13|31.57
FNT|9|unknown|2|\N|\N
FNT|10|high|14|165.07|160.71
FNT|10|low|210|-3.41|-7.51
FNT|10|medium|22|30.68|27.05
FNT|10|unknown|9|\N|\N
FNT|11|high|27|169.22|177.26
FNT|11|low|227|-4.51|-7.54
FNT|11|medium|22|29.64|30.32
FNT|11|unknown|1|\N|\N
FNT|12|high|22|159.18|146.14
FNT|12|low|257|-3.08|-5.94
FNT|12|medium|56|34.14|27.02
FOD|1|high|8|174.38|159.25
FOD|1|low|50|-6.32|-16.14
FOD|1|medium|10|27.8|19.11
FOD|1|unknown|11|\N|\N
FOD|2|high|4|88.25|76.25
FOD|2|low|74|-10.46|-19.14
FOD|2|medium|3|27.0|17.0
FOD|3|high|12|317.42|316.5
FOD|3|low|54|-8.48|-11.15
FOD|3|medium|9|41.44|45.11
FOD|4|high|4|121.75|117.75
FOD|4|low|76|-7.36|-10.16
FOD|4|medium|5|25.6|20.75
FOD|5|high|10|159.5|166.4
FOD|5|low|57|-6.75|-9.39
FOD|5|medium|10|25.7|23.8
FOD|5|unknown|4|\N|\N
FOD|6|high|7|407.86|406.29
FOD|6|low|58|-9.6|-14.95
FOD|6|medium|13|36.69|32.0
FOD|7|high|12|322.08|320.75
FOD|7|low|55|-10.38|-16.87
FOD|7|medium|15|34.53|30.73
FOD|7|unknown|1|\N|\N
FOD|8|high|15|150.8|150.33
FOD|8|low|49|-8.2|-10.61
FOD|8|medium|12|40.75|36.83
FOD|8|unknown|1|\N|\N
FOD|9|high|6|442.5|433.83
FOD|9|low|61|-10.21|-10.83
FOD|9|medium|18|30.94|36.17
FOD|10|high|6|279.33|273.67
FOD|10|low|60|-9.28|-12.48
FOD|10|medium|7|55.43|55.57
FOD|11|high|8|123.25|123.13
FOD|11|low|71|-8.23|-11.93
FOD|11|medium|2|25.0|13.0
FOD|11|unknown|1|\N|\N
FOD|12|high|5|171.2|190.4
FOD|12|low|69|-9.41|-5.71
FOD|12|medium|6|30.67|20.5
FOD|12|unknown|1|\N|\N
FSD|1|high|86|159.41|164.59
FSD|1|low|586|-3.58|-6.58
FSD|1|medium|134|29.2|30.38
FSD|1|unknown|31|\N|\N
FSD|2|high|54|178.39|172.26
FSD|2|low|744|-4.47|-14.6
FSD|2|medium|81|34.0|22.58
FSD|2|unknown|3|\N|\N
FSD|3|high|39|224.67|224.62
FSD|3|low|792|-5.58|-15.65
FSD|3|medium|67|32.31|24.76
FSD|3|unknown|3|\N|\N
FSD|4|high|26|186.04|190.08
FSD|4|low|791|-5.52|-13.6
FSD|4|medium|71|32.75|26.76
FSD|4|unknown|3|\N|\N
FSD|5|high|67|175.6|178.46
FSD|5|low|717|-3.91|-9.34
FSD|5|medium|71|36.61|31.44
FSD|5|unknown|8|\N|\N
FSD|6|high|101|171.51|171.62
FSD|6|low|655|-3.68|-6.99
FSD|6|medium|134|30.72|30.01
FSD|6|unknown|2|\N|\N
FSD|7|high|83|154.2|149.76
FSD|7|low|601|-4.33|-7.87
FSD|7|medium|133|30.69|28.23
FSD|7|unknown|26|\N|\N
FSD|8|high|47|197.34|195.0
FSD|8|low|619|-4.52|-6.87
FSD|8|medium|113|32.09|31.86
FSD|8|unknown|9|\N|\N
FSD|9|high|24|123.29|113.04
FSD|9|low|718|-5.66|-10.93
FSD|9|medium|78|28.82|22.91
FSD|10|high|23|114.65|103.65
FSD|10|low|822|-4.98|-10.89
FSD|10|medium|78|29.04|20.32
FSD|10|unknown|8|\N|\N
FSD|11|high|58|149.52|141.78
FSD|11|low|755|-3.9|-8.46
FSD|11|medium|84|29.62|26.25
FSD|11|unknown|5|\N|\N
FSD|12|high|112|190.34|186.82
FSD|12|low|741|-3.52|-8.58
FSD|12|medium|120|32.94|27.83
FSD|12|unknown|20|\N|\N
FSM|1|high|13|304.46|309.38
FSM|1|low|79|-5.67|-1.35
FSM|1|medium|16|29.38|31.56
FSM|1|unknown|12|\N|\N
FSM|2|high|2|126.0|124.0
FSM|2|low|121|-4.43|0.35
FSM|2|medium|8|34.88|38.25
FSM|3|high|9|156.89|150.78
FSM|3|low|117|-4.27|-6.86
FSM|3|medium|12|27.92|21.75
FSM|3|unknown|2|\N|\N
FSM|4|high|9|147.89|158.22
FSM|4|low|123|-5.78|-12.0
FSM|4|medium|16|27.25|21.38
FSM|4|unknown|2|\N|\N
FSM|5|high|20|137.2|141.9
FSM|5|low|93|-0.75|-1.42
FSM|5|medium|28|26.32|29.11
FSM|5|unknown|5|\N|\N
FSM|6|high|27|122.15|114.04
FSM|6|low|103|-2.83|-8.89
FSM|6|medium|27|33.33|25.19
FSM|7|high|24|121.92|119.29
FSM|7|low|132|-4.52|-8.12
FSM|7|medium|22|33.45|26.14
FSM|7|unknown|2|\N|\N
FSM|8|high|8|130.0|120.38
FSM|8|low|144|-5.76|-12.37
FSM|8|medium|17|34.71|34.88
FSM|9|high|5|143.4|123.2
FSM|9|low|123|-6.13|-13.7
FSM|9|medium|13|32.31|22.15
FSM|10|high|3|95.33|95.0
FSM|10|low|153|-6.74|-14.9
FSM|10|medium|11|26.82|15.0
FSM|11|high|4|114.0|90.0
FSM|11|low|117|-3.85|-21.21
FSM|11|medium|8|25.0|17.0
FSM|11|unknown|6|\N|\N
FSM|12|high|8|324.25|329.75
FSM|12|low|110|-4.85|-14.74
FSM|12|medium|12|45.08|30.42
FSM|12|unknown|1|\N|\N
FWA|1|high|73|150.3|147.18
FWA|1|low|298|-3.9|-9.82
FWA|1|medium|69|30.86|40.62
FWA|1|unknown|29|\N|\N
FWA|2|high|25|173.92|163.4
FWA|2|low|387|-4.03|-15.29
FWA|2|medium|61|29.3|22.48
FWA|3|high|54|153.94|155.96
FWA|3|low|437|-4.19|-13.86
FWA|3|medium|61|31.23|21.7
FWA|3|unknown|2|\N|\N
FWA|4|high|51|137.61|137.32
FWA|4|low|420|-4.92|-12.03
FWA|4|medium|64|32.36|23.42
FWA|4|unknown|5|\N|\N
FWA|5|high|71|195.59|194.77
FWA|5|low|343|-4.54|-10.05
FWA|5|medium|68|34.13|26.84
FWA|5|unknown|10|\N|\N
FWA|6|high|80|159.78|151.59
FWA|6|low|429|-3.77|-9.47
FWA|6|medium|77|33.68|30.43
FWA|6|unknown|7|\N|\N
FWA|7|high|90|139.59|143.81
FWA|7|low|419|-4.18|-6.08
FWA|7|medium|88|30.57|32.24
FWA|7|unknown|8|\N|\N
FWA|8|high|65|156.25|159.29
FWA|8|low|381|-4.02|-8.22
FWA|8|medium|72|34.13|29.93
FWA|8|unknown|4|\N|\N
FWA|9|high|50|160.08|158.94
FWA|9|low|513|-5.33|-9.34
FWA|9|medium|60|33.57|31.63
FWA|9|unknown|2|\N|\N
FWA|10|high|66|130.2|119.47
FWA|10|low|591|-5.95|-13.87
FWA|10|medium|65|29.23|22.77
FWA|10|unknown|19|\N|\N
FWA|11|high|30|178.63|170.59
FWA|11|low|576|-5.18|-11.26
FWA|11|medium|76|29.88|22.29
FWA|11|unknown|4|\N|\N
FWA|12|high|101|182.28|180.61
FWA|12|low|539|-4.56|-10.51
FWA|12|medium|96|33.21|27.13
FWA|12|unknown|3|\N|\N
GCC|1|high|8|198.75|199.25
GCC|1|low|74|-6.35|-14.97
GCC|1|medium|3|32.33|34.33
GCC|1|unknown|2|\N|\N
GCC|2|high|4|133.25|126.5
GCC|2|low|77|-5.14|-15.96
GCC|2|medium|5|22.0|7.6
GCC|2|unknown|1|\N|\N
GCC|3|high|4|181.75|211.0
GCC|3|low|84|-7.45|-22.57
GCC|3|medium|2|15.0|1.0
GCC|3|unknown|3|\N|\N
GCC|4|high|7|394.86|388.57
GCC|4|low|88|-5.75|-12.31
GCC|4|unknown|1|\N|\N
GCC|5|high|5|188.4|186.0
GCC|5|low|80|-7.28|-10.84
GCC|5|medium|3|34.67|22.0
GCC|6|high|6|178.67|184.0
GCC|6|low|77|-5.82|-7.99
GCC|6|medium|5|36.4|29.8
GCC|7|high|5|194.2|194.6
GCC|7|low|81|-7.32|-9.47
GCC|7|medium|3|28.33|27.33
GCC|8|high|9|269.11|297.38
GCC|8|low|76|-5.24|-10.49
GCC|8|medium|6|17.33|41.67
GCC|9|high|4|105.25|81.67
GCC|9|low|81|-8.04|-11.77
GCC|9|medium|3|35.0|38.33
GCC|10|high|8|283.38|277.38
GCC|10|low|81|-6.09|-13.44
GCC|10|medium|6|25.5|21.33
GCC|10|unknown|1|\N|\N
GCC|11|high|10|83.3|104.9
GCC|11|low|65|-6.8|-10.51
GCC|11|medium|7|23.71|15.14
GCC|11|unknown|1|\N|\N
GCC|12|high|4|437.0|430.25
GCC|12|low|83|-6.57|-14.19
GCC|12|medium|6|33.17|24.33
GCK|1|high|6|295.83|299.67
GCK|1|low|71|-5.66|-5.83
GCK|1|medium|9|30.22|45.11
GCK|1|unknown|11|\N|\N
GCK|2|high|1|207.0|210.0
GCK|2|low|75|-5.69|-11.64
GCK|2|medium|14|28.71|38.5
GCK|3|high|7|122.43|123.29
GCK|3|low|60|-0.83|-5.18
GCK|3|medium|23|32.22|31.39
GCK|3|unknown|2|\N|\N
GCK|4|high|7|230.71|226.86
GCK|4|low|71|-3.58|-7.52
GCK|4|medium|10|26.3|39.56
GCK|5|high|9|176.44|175.33
GCK|5|low|67|-4.79|-6.45
GCK|5|medium|13|28.38|41.46
GCK|5|unknown|2|\N|\N
GCK|6|high|10|103.7|105.3
GCK|6|low|78|-3.56|1.17
GCK|6|medium|1|59.0|61.0
GCK|6|unknown|3|\N|\N
GCK|7|high|7|89.43|92.71
GCK|7|low|68|-1.99|2.34
GCK|7|medium|10|30.0|44.1
GCK|8|high|11|154.91|156.18
GCK|8|low|66|-2.61|-1.52
GCK|8|medium|14|22.43|21.43
GCK|9|high|3|117.0|129.0
GCK|9|low|95|-4.78|-7.55
GCK|9|medium|4|31.5|20.25
GCK|10|high|9|164.67|159.33
GCK|10|low|86|-5.84|-12.4
GCK|10|medium|2|32.0|22.0
GCK|11|high|5|185.6|177.2
GCK|11|low|72|-2.4|-6.81
GCK|11|medium|8|30.25|19.75
GCK|11|unknown|5|\N|\N
GCK|12|high|13|174.46|178.54
GCK|12|low|69|-2.43|-11.1
GCK|12|medium|6|31.0|33.83
GEG|1|high|112|176.26|173.36
GEG|1|low|1486|-2.81|-8.5
GEG|1|medium|225|31.54|28.13
GEG|1|unknown|54|\N|\N
GEG|2|high|74|167.34|162.1
GEG|2|low|1580|-4.27|-9.85
GEG|2|medium|137|32.78|29.85
GEG|2|unknown|9|\N|\N
GEG|3|high|66|135.64|125.3
GEG|3|low|1872|-4.12|-8.91
GEG|3|medium|181|34.3|27.72
GEG|3|unknown|8|\N|\N
GEG|4|high|49|118.76|117.58
GEG|4|low|1927|-4.76|-8.64
GEG|4|medium|154|29.11|22.64
GEG|4|unknown|5|\N|\N
GEG|5|high|92|161.12|158.79
GEG|5|low|1969|-3.77|-8.81
GEG|5|medium|201|32.4|24.51
GEG|5|unknown|13|\N|\N
GEG|6|high|120|128.55|121.68
GEG|6|low|1861|-3.22|-9.13
GEG|6|medium|262|28.25|20.46
GEG|6|unknown|8|\N|\N
GEG|7|high|172|168.08|164.77
GEG|7|low|1884|-2.31|-6.89
GEG|7|medium|299|31.79|25.37
GEG|7|unknown|37|\N|\N
GEG|8|high|99|150.0|149.64
GEG|8|low|2090|-3.52|-5.48
GEG|8|medium|256|30.88|28.13
GEG|8|unknown|6|\N|\N
GEG|9|high|80|165.36|162.34
GEG|9|low|1984|-3.88|-7.32
GEG|9|medium|193|30.45|24.48
GEG|9|unknown|2|\N|\N
GEG|10|high|73|177.82|173.12
GEG|10|low|2013|-4.22|-7.69
GEG|10|medium|116|29.34|24.47
GEG|10|unknown|1|\N|\N
GEG|11|high|74|145.47|145.87
GEG|11|low|1941|-4.19|-8.51
GEG|11|medium|189|28.63|23.15
GEG|11|unknown|9|\N|\N
GEG|12|high|110|137.16|132.3
GEG|12|low|1835|-2.74|-8.09
GEG|12|medium|272|30.04|23.67
GEG|12|unknown|2|\N|\N
GFK|1|high|22|149.45|146.09
GFK|1|low|134|-5.22|-9.81
GFK|1|medium|14|30.07|27.86
GFK|2|high|12|325.75|317.42
GFK|2|low|143|-7.36|-18.68
GFK|2|medium|7|35.0|39.14
GFK|2|unknown|5|\N|\N
GFK|3|high|5|76.0|71.0
GFK|3|low|142|-5.93|-14.01
GFK|3|medium|8|35.88|46.5
GFK|3|unknown|5|\N|\N
GFK|4|high|7|106.71|94.0
GFK|4|low|141|-8.57|-18.75
GFK|4|medium|7|39.0|30.43
GFK|5|high|5|127.8|120.4
GFK|5|low|139|-7.02|-13.76
GFK|5|medium|11|35.18|27.91
GFK|6|high|14|153.57|161.64
GFK|6|low|109|-4.74|-0.4
GFK|6|medium|19|38.11|50.63
GFK|6|unknown|1|\N|\N
GFK|7|high|24|135.79|131.54
GFK|7|low|111|-6.3|-6.04
GFK|7|medium|15|30.33|28.73
GFK|8|high|14|147.07|152.71
GFK|8|low|117|-6.67|-6.41
GFK|8|medium|15|39.47|50.93
GFK|9|high|1|642.0|623.0
GFK|9|low|127|-8.28|-11.06
GFK|9|medium|15|27.8|21.07
GFK|10|high|8|90.13|85.63
GFK|10|low|151|-7.07|-17.3
GFK|10|medium|1|52.0|33.0
GFK|11|high|4|100.0|99.25
GFK|11|low|143|-7.16|-12.78
GFK|11|medium|7|24.57|12.0
GFK|12|high|18|172.72|167.17
GFK|12|low|115|-5.04|-13.81
GFK|12|medium|20|34.9|46.0
GGG|1|high|11|122.64|134.18
GGG|1|low|65|-6.91|-8.22
GGG|1|medium|8|31.38|36.63
GGG|1|unknown|3|\N|\N
GGG|2|high|10|164.5|165.0
GGG|2|low|77|-8.62|-15.03
GGG|2|medium|3|23.0|20.33
GGG|3|high|6|221.83|224.17
GGG|3|low|79|-8.08|-10.66
GGG|3|medium|8|34.25|32.13
GGG|4|high|14|168.64|170.57
GGG|4|low|79|-6.48|-8.32
GGG|5|high|16|184.5|184.88
GGG|5|low|61|-4.3|-3.51
GGG|5|medium|6|24.83|21.17
GGG|5|unknown|4|\N|\N
GGG|6|high|8|143.0|114.25
GGG|6|low|84|-6.85|-14.58
GGG|6|medium|3|37.0|35.0
GGG|7|high|6|93.17|82.83
GGG|7|low|64|-5.09|-12.94
GGG|7|medium|15|34.67|30.47
GGG|7|unknown|3|\N|\N
GGG|8|high|6|112.67|103.83
GGG|8|low|74|-3.34|-2.66
GGG|8|medium|13|28.85|23.62
GGG|9|high|11|167.91|159.09
GGG|9|low|78|-4.28|-9.1
GGG|9|medium|8|35.13|30.25
GGG|10|high|4|138.75|124.5
GGG|10|low|69|-6.7|-11.17
GGG|10|medium|12|33.0|30.33
GGG|11|high|13|113.62|113.46
GGG|11|low|63|-5.08|-5.87
GGG|11|medium|11|34.09|22.73
